Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Budget_2024,Revenue_2024,Profit_2024,History,Crime,Fantasy,War,Science Fiction,Action,Drama,Animation,Western,Romance,Documentary,Adventure,Mystery,Thriller,TV Movie,Family,Music,Horror,Comedy
The Gruffalo,2010,72.0,"Animation,Family",2,English,115500000.0,425732545.6,310232545.6,"151,274,087.85","557,595,692.67","406,321,604.82",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Stanford Prison Experiment,2015,69.0,Thriller,1,English,57600000.0,643557.0,-56956443.0,"69,405,451.93","775,457.72","-68,629,994.21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Prodigy,2019,62.0,"Horror,Thriller",2,English,6000000.0,22413145.0,16413145.0,"6,702,613.27","25,037,773.84","18,335,160.57",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Alvin and the Chipmunks Meet the Wolfman,2000,69.0,"Family,Fantasy,Comedy,Animation,Music",5,English,129000000.0,447742008.2,318742008.2,"213,947,473.87","742,583,500.77","528,636,026.90",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
Bad Santa 2,2016,53.0,"Comedy,Crime,Drama,Mystery",4,English,26000000.0,23345113.0,-2654887.0,"30,938,555.96","27,779,387.88","-3,159,168.08",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Third Person,2014,59.0,"Drama,Romance",2,English,28000000.0,1749201.0,-26250799.0,"33,778,808.46","2,110,211.63","-31,668,596.84",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Burning Bright,2010,63.0,"Drama,Horror,Thriller",3,English,8250689.0,58147.0,-8192542.0,"10,806,194.39","76,157.01","-10,730,037.39",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Holy Smoke,2000,56.0,"Comedy,Drama",2,English,153000000.0,281538098.0,128538098.0,"253,751,655.05","466,933,060.97","213,181,405.91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Fired Up!,2009,61.0,Comedy,1,English,20000000.0,18599102.0,-1400898.0,"26,624,311.89","24,759,414.63","-1,864,897.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bixler High Private Eye,2019,77.0,"Adventure,Family,TV Movie",3,English,132600000.0,493834098.0,361234098.0,"148,127,753.20","551,663,162.82","403,535,409.62",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
We Own the Night,2008,67.0,"Drama,Crime,Thriller",3,English,28000000.0,55307857.0,27307857.0,"37,141,423.95","73,364,734.44","36,223,310.50",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Wounds,2019,40.0,"Horror,Mystery,Thriller",3,English,101800000.0,858637629.0,756837629.0,"113,721,005.10","959,185,993.95","845,464,988.85",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
The Domestics,2018,62.0,"Thriller,Horror",2,English,110000000.0,244165005.2,134165005.19999999,"125,107,822.56","277,699,564.97","152,591,742.41",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Shrek in the Swamp Karaoke Dance Party,2001,63.0,"Animation,Comedy,Music,Family,Romance",5,English,107000000.0,187789413.4,80789413.4,"172,550,338.79","302,832,961.72","130,282,622.92",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
Churchill,2017,62.0,"Drama,History",2,English,10000000.0,7582196.0,-2417804.0,"11,651,232.05","8,834,192.50","-2,817,039.55",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Glimmer Man,1996,55.0,"Action,Crime",2,English,45000000.0,36404841.0,-8595159.0,"81,910,611.85","66,265,395.57","-15,645,216.28",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Irrational Man,2015,65.0,"Drama,Comedy,Crime",3,English,11000000.0,27391084.0,16391084.0,"13,254,513.39","33,005,044.51","19,750,531.12",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Boogeyman,2005,49.0,"Thriller,Horror,Drama,Mystery",4,English,20000000.0,67192859.0,47192859.0,"29,246,799.80","98,258,804.74","69,012,004.95",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
The Art of the Steal,2013,62.0,"Comedy,Crime",2,English,13200000.0,64065.0,-13135935.0,"16,182,617.39","78,540.86","-16,104,076.53",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Afternoon Delight,2013,58.0,"Comedy,Drama",2,English,84800000.0,182940447.4,98140447.4,"103,961,057.19","224,276,914.09","120,315,856.90",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Death of Stalin,2018,70.0,"Comedy,Drama,History",3,English,13000000.0,24640027.0,11640027.0,"14,785,469.94","28,024,182.96","13,238,713.02",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Minions: Training Wheels,2013,70.0,"Animation,Comedy,Family",3,English,111000000.0,294668448.4,183668448.39999998,"136,081,100.80","361,250,511.99","225,169,411.18",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Spider-Man 2: Making the Amazing,2004,66.0,"Action,Adventure,Science Fiction,Documentary",4,English,65300000.0,588850518.0,523550518.0,"98,726,064.06","890,274,026.94","791,547,962.88",0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
The Siege of Jadotville,2016,72.0,"War,Drama,Thriller",3,English,79500000.0,598192905.2,518692905.20000005,"94,600,584.57","711,816,333.53","617,215,748.96",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Urban Legend,1999,57.0,"Horror,Thriller",2,English,14000000.0,72571864.0,58571864.0,"23,999,579.83","124,406,731.69","100,407,151.86",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Hostile,2017,58.0,"Drama,Horror,Romance,Science Fiction",4,English,128000000.0,558825684.4,430825684.4,"149,135,770.23","651,100,772.42","501,965,002.19",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Trade,2007,68.0,Thriller,1,English,12000000.0,1513388.0,-10486612.0,"16,528,923.23","2,084,556.17","-14,444,367.06",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Baby Geniuses,1999,41.0,"Science Fiction,Comedy,Family",3,English,13000000.0,27151490.0,14151490.0,"22,285,324.13","46,544,596.56","24,259,272.43",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3 from Hell,2019,59.0,"Drama,Horror,Crime",3,English,3000000.0,2295825.0,-704175.0,"3,351,306.63","2,564,671.18","-786,635.45",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Contracted: Phase II,2015,53.0,"Drama,Horror,Thriller",3,English,88200000.0,455427004.8,367227004.8,"106,277,098.27","548,769,393.91","442,492,295.64",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Teeth,2007,53.0,"Comedy,Horror",2,English,2000000.0,2350641.0,350641.0,"2,754,820.54","3,237,797.05","482,976.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
The Last Dragonslayer,2016,59.0,"Adventure,Comedy,Fantasy",3,English,144000000.0,304519414.6,160519414.60000002,"171,352,002.23","362,361,190.35","191,009,188.12",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Fighting,2009,59.0,Action,1,English,25000000.0,32831707.0,7831707.0,"33,280,389.86","43,706,080.35","10,425,690.49",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Santa Clause 3: The Escape Clause,2006,55.0,"Comedy,Family,Adventure",3,English,12000000.0,84500122.0,72500122.0,"16,999,702.38","119,706,410.43","102,706,708.05",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Gringo,2018,59.0,"Comedy,Action,Crime",3,English,120600000.0,293448757.2,172848757.2,"137,163,667.28","333,752,136.79","196,588,469.51",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Carnage,2012,72.0,"Comedy,Drama",2,English,25000000.0,38112154.0,13112154.0,"31,097,829.21","47,408,210.24","16,310,381.03",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Trespass,2014,55.0,Thriller,1,English,35000000.0,786532.0,-34213468.0,"42,223,510.58","948,861.21","-41,274,649.37",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Extremely Loud & Incredibly Close,2012,70.0,Drama,1,English,40000000.0,55247881.0,15247881.0,"49,756,526.74","68,723,566.71","18,967,039.97",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In the Bedroom,2001,69.0,"Drama,Thriller",2,English,1700000.0,42137871.0,40437871.0,"2,741,453.98","67,952,373.06","65,210,919.08",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Severance,2007,63.0,"Horror,Comedy,Thriller",3,English,10000000.0,5950002.0,-4049998.0,"13,774,102.69","8,195,593.86","-5,578,508.83",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Out of the Dark,2015,50.0,"Thriller,Horror",2,English,1600000.0,419428.0,-1180572.0,"1,927,929.22","505,392.19","-1,422,537.03",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The Catcher Was a Spy,2019,63.0,"Drama,War,Thriller",3,English,72044000.0,699828391.8,627784391.8,"80,480,511.70","781,779,843.92","701,299,332.22",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Alex Cross,2012,52.0,"Action,Thriller,Crime,Mystery",4,English,35000000.0,35426759.0,426759.0,"43,536,960.90","44,067,812.04","530,851.14",0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Bordertown,2007,63.0,"Crime,Drama,Mystery,Thriller",4,English,21000000.0,8329799.0,-12670201.0,"28,925,615.65","11,473,550.68","-17,452,064.97",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,60.0,"Documentary,Music",2,English,7000000.0,70642966.0,63642966.0,"9,285,355.99","93,706,441.04","84,421,085.05",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Week Of,2018,54.0,Comedy,1,English,76000000.0,152911218.6,76911218.6,"86,438,131.95","173,912,632.77","87,474,500.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Empire Records,1995,66.0,"Music,Comedy,Drama",3,English,35690381.0,303.0,-35690078.0,"66,883,165.10",567.82,"-66,882,597.29",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Body Snatchers,1994,61.0,"Horror,Science Fiction,Thriller",3,English,13000000.0,428868.0,-12571132.0,"25,052,192.98","826,467.99","-24,225,724.99",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Tokyo Mater,2008,62.0,"Animation,Comedy,Family",3,English,116000000.0,245087577.2,129087577.19999999,"153,871,613.49","325,103,628.89","171,232,015.39",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
The Big Hit,1998,59.0,"Action,Adventure,Comedy,Thriller",4,English,13000000.0,27073371.0,14073371.0,"22,777,515.34","47,435,701.78","24,658,186.45",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Scooby-Doo! Mask of the Blue Falcon,2013,79.0,"Animation,Comedy,Fantasy,Adventure,Family,Mystery",6,English,116200000.0,803890282.4,687690282.4,"142,456,071.29","985,534,005.00","843,077,933.70",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
Birth,2004,59.0,"Drama,Mystery,Romance",3,English,20000000.0,14603001.0,-5396999.0,"30,237,691.90","22,078,052.25","-8,159,639.65",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
The Lords of Salem,2013,55.0,"Horror,Thriller",2,English,1500000.0,1541131.0,41131.0,"1,838,933.79","1,889,358.59","50,424.79",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The New Guy,2002,59.0,Comedy,1,English,13000000.0,28972187.0,15972187.0,"20,637,770.98","45,993,950.79","25,356,179.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Milk,2008,73.0,"History,Drama",2,English,20000000.0,57293371.0,37293371.0,"26,529,588.53","75,998,477.92","49,468,889.38",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Brothers Bloom,2009,66.0,"Adventure,Comedy,Drama,Romance",4,English,20000000.0,5531756.0,-14468244.0,"26,624,311.89","7,363,959.85","-19,260,352.04",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
But I'm a Cheerleader,2000,70.0,"Comedy,Romance",2,English,1200000.0,2509344.0,1309344.0,"1,990,209.06","4,161,765.97","2,171,556.91",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kingpin,1996,65.0,Comedy,1,English,25000000.0,32223424.0,7223424.0,"45,505,895.47","58,654,230.58","13,148,335.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ali G Indahouse,2002,61.0,Comedy,1,English,7000000.0,25900000.0,18900000.0,"11,112,645.91","41,116,789.88","30,004,143.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Mirror Has Two Faces,1996,67.0,"Comedy,Drama,Romance",3,English,42000000.0,41267469.0,-732531.0,"76,449,904.40","75,116,525.23","-1,333,379.16",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Once Upon a Forest,1993,66.0,"Animation,Family,Adventure",3,English,13000000.0,6582052.0,-6417948.0,"25,693,667.82","13,009,004.44","-12,684,663.38",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Miracle on 34th Street,1994,67.0,"Fantasy,Drama,Family",3,English,92200000.0,46264384.0,-45935616.0,"177,677,861.00","89,155,713.55","-88,522,147.45",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
First They Killed My Father,2017,74.0,"War,Drama,History",3,English,24000000.0,75320499.2,51320499.2,"27,962,956.92","87,757,661.43","59,794,704.51",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Samsara,2013,81.0,Documentary,1,English,4000000.0,5966671.0,1966671.0,"4,903,823.45","7,314,875.30","2,411,051.84",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rip Tide,2017,61.0,"Family,Drama",2,English,3400000.0,92382687.2,88982687.2,"3,961,418.90","107,637,212.59","103,675,793.70",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Mark Felt: The Man Who Brought Down the White House,2017,61.0,"Drama,History,Thriller",3,English,9146840.6,4372130.0,-4774710.6,"10,657,196.24","5,094,070.12","-5,563,126.12",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Alex Strangelove,2018,66.0,"Comedy,Drama",2,English,101600000.0,354385756.2,252785756.2,"115,554,134.29","403,058,457.32","287,504,323.03",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Kicks,2016,67.0,"Drama,Crime,Action",3,English,10000000.0,150191.0,-9849809.0,"11,899,444.60","178,718.95","-11,720,725.65",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Higher Learning,1995,63.0,"Romance,Drama,Crime",3,English,10420000.0,38290723.0,27870723.0,"19,526,902.23","71,756,161.65","52,229,259.42",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Cracks,2009,67.0,"Drama,Mystery,Thriller",3,English,8460004.0,101860.0,-8358144.0,"11,262,089.25","135,597.62","-11,126,491.63",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
The 51st State,2001,61.0,"Thriller,Action,Comedy,Crime",4,English,27000000.0,12881605.0,-14118395.0,"43,540,739.70","20,773,133.71","-22,767,605.99",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Come and Find Me,2016,56.0,"Drama,Thriller,Mystery",3,English,65200000.0,587720958.2,522520958.20000005,"77,584,378.79","699,355,298.21","621,770,919.42",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
The Cold Light of Day,2012,53.0,"Action,Thriller,Mystery",3,English,20000000.0,25361206.0,5361206.0,"24,878,263.37","31,547,138.11","6,668,874.74",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Bulletproof,1996,57.0,"Comedy,Crime,Action",3,English,25000000.0,22611954.0,-2388046.0,"45,505,895.47","41,159,088.61","-4,346,806.87",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Extraterrestrial,2014,55.0,"Horror,Science Fiction",2,English,102600000.0,642447723.0,539847723.0,"123,775,205.29","775,039,949.35","651,264,744.06",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mary,2019,52.0,Horror,1,English,8200000.0,709528.0,-7490472.0,"9,160,238.13","792,615.30","-8,367,622.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tulip Fever,2017,66.0,"Drama,Romance",2,English,25000000.0,6792768.0,-18207232.0,"29,128,080.12","7,914,411.62","-21,213,668.50",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Vamps,2012,53.0,"Comedy,Romance,Horror",3,English,16000000.0,94812.0,-15905188.0,"19,902,610.70","117,937.90","-19,784,672.80",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Secondhand Lions,2003,72.0,"Family,Comedy",2,English,30000000.0,47902566.0,17902566.0,"46,564,402.17","74,351,811.61","27,787,409.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Fading Gigolo,2014,58.0,Comedy,1,English,11883300.6,2681345.0,-9201955.6,"14,335,847.67","3,234,737.11","-11,101,110.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Marine 2,2009,60.0,Action,1,English,75600000.0,439951557.8,364351557.8,"100,639,898.95","585,670,374.57","485,030,475.63",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin's Room,1996,67.0,Drama,1,English,23000000.0,12803305.0,-10196695.0,"41,865,423.84","23,305,034.36","-18,560,389.47",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Babysitter,1995,53.0,"Drama,Thriller",2,English,157000000.0,536372973.0,379372973.0,"294,215,321.52","1,005,153,800.68","710,938,479.16",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Thomas and the Magic Railroad,2000,53.0,"Animation,Drama,Family",3,English,19000000.0,15911332.0,-3088668.0,"31,511,643.44","26,389,064.24","-5,122,579.20",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12 Angry Men,1997,77.0,"Crime,Drama,TV Movie",3,English,340000.0,379.0,-339621.0,"604,998.75",674.40,"-604,324.36",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
A Stork's Journey,2017,60.0,"Family,Fantasy,Adventure,Animation,Comedy",5,English,138400000.0,329618652.2,191218652.2,"161,253,051.57","384,046,340.47","222,793,288.90",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
A Futile and Stupid Gesture,2018,65.0,Comedy,1,English,10000000.0,169048197.8,159048197.8,"11,373,438.41","192,265,926.68","180,892,488.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Fan,1996,59.0,"Thriller,Action",2,English,55000000.0,18582965.0,-36417035.0,"100,112,970.04","33,825,378.52","-66,287,591.53",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Wuthering Heights,2012,59.0,"Drama,Romance",2,English,8000000.0,2721534.0,-5278466.0,"9,951,305.35","3,385,351.98","-6,565,953.37",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ATL,2006,70.0,"Drama,Comedy,Mystery",3,English,17000000.0,21170563.0,4170563.0,"24,082,911.71","29,991,105.85","5,908,194.15",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Wild,2015,70.0,Drama,1,English,15000000.0,52460543.0,37460543.0,"18,074,336.44","63,212,633.60","45,138,297.16",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Get Carter,2001,51.0,"Action,Drama,Thriller,Crime",4,English,40000000.0,19417182.0,-20582818.0,"64,504,799.55","31,312,535.82","-33,192,263.73",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
The Chamber,1996,60.0,"Crime,Drama",2,English,50000000.0,22540359.0,-27459641.0,"91,011,790.95","41,028,768.82","-49,983,022.12",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Men Who Stare at Goats,2010,60.0,"Comedy,War",2,English,24000000.0,67348218.0,43348218.0,"31,433,576.70","88,208,140.66","56,774,563.96",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Meyerowitz Stories (New and Selected),2017,65.0,"Comedy,Drama",2,English,73000000.0,572490615.4,499490615.4,"85,053,993.96","667,022,100.62","581,968,106.66",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Dick,1999,59.0,Comedy,1,English,13000000.0,6276869.0,-6723131.0,"22,285,324.13","10,760,158.48","-11,525,165.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Librarian: The Curse of the Judas Chalice,2008,62.0,"Fantasy,Adventure,Comedy",3,English,104000000.0,301396747.2,197396747.2,"137,953,860.37","399,796,584.43","261,842,724.05",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Minions: Orientation Day,2010,69.0,"Animation,Family,Comedy",3,English,116400000.0,187299322.0,70899322.0,"152,452,846.98","245,311,983.47","92,859,136.49",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Man of the House,2005,57.0,"Comedy,Action",2,English,50000000.0,22099706.0,-27900294.0,"73,116,999.49","32,317,283.85","-40,799,715.64",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Joe's Apartment,1996,56.0,"Comedy,Fantasy",2,English,13000000.0,4619014.0,-8380986.0,"23,663,065.65","8,407,694.73","-15,255,370.92",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Search for Santa Paws,2010,63.0,"Family,Adventure",2,English,96200000.0,474833112.8,378633112.8,"125,996,253.26","621,904,294.54","495,908,041.28",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Hit & Run,2012,57.0,"Action,Comedy,Romance",3,English,22000000.0,17216955.0,-4783045.0,"27,366,089.71","21,416,397.05","-5,949,692.66",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Black Butterfly,2017,62.0,"Thriller,Mystery",2,English,142000000.0,609414498.8,467414498.79999995,"165,447,495.10","710,042,973.99","544,595,478.89",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Iron Man & Hulk: Heroes United,2013,58.0,"Action,Adventure,Animation,Family",4,English,108000000.0,535664841.4,427664841.4,"132,403,233.21","656,701,452.97","524,298,219.76",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Knight Moves,1992,59.0,"Mystery,Thriller",2,English,9000000.0,923418.0,-8076582.0,"18,320,420.53","1,879,711.79","-16,440,708.74",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Vantage Point,2008,64.0,"Drama,Action,Thriller,Crime",4,English,40000000.0,150886329.0,110886329.0,"53,059,177.07","200,147,611.18","147,088,434.12",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Your Friend the Rat,2007,67.0,"Animation,Family",2,English,112800000.0,356126924.8,243326924.8,"155,371,878.35","490,532,883.30","335,161,004.95",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Beowulf,1999,43.0,"Adventure,Fantasy,Action",3,English,150000000.0,195080579.0,45080579.0,"257,138,355.34","334,417,994.96","77,279,639.61",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Barbie: Dolphin Magic,2017,67.0,"Animation,Adventure,Family,Fantasy",4,English,145400000.0,524420200.6,379020200.6,"169,408,914.00","611,014,144.87","441,605,230.87",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Monster High: Escape from Skull Shores,2012,76.0,"Animation,Family,Fantasy",3,English,121000000.0,681749088.4,560749088.4,"150,513,493.38","848,036,668.65","697,523,175.26",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
In Darkness,2018,61.0,"Thriller,Mystery",2,English,6600000.0,217427.0,-6382573.0,"7,506,469.35","247,289.26","-7,259,180.09",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Interpreter,2005,63.0,"Crime,Thriller",2,English,90000000.0,162753837.0,72753837.0,"131,610,599.08","238,001,444.33","106,390,845.25",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Superman vs. The Elite,2012,69.0,"Science Fiction,Animation,Action",3,English,3500000.0,275386400.2,271886400.2,"4,353,696.09","342,556,769.62","338,203,073.53",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Great Debaters,2007,72.0,Drama,1,English,15000000.0,30261293.0,15261293.0,"20,661,154.04","41,682,215.73","21,021,061.70",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Holes,2014,68.0,"Adventure,Family,Drama,Comedy",4,English,20000000.0,71232214.0,51232214.0,"24,127,720.33","85,933,546.89","61,805,826.56",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
Ouija House,2018,56.0,Horror,1,English,141600000.0,522659686.2,381059686.2,"161,047,887.95","594,443,775.28","433,395,887.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Grease Live,2016,71.0,"TV Movie,Music",2,English,68000000.0,499720701.4,431720701.4,"80,916,223.28","594,639,880.15","513,723,656.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Miller's Crossing,1991,75.0,"Drama,Thriller,Crime",3,English,14000000.0,5080409.0,-8919591.0,"29,356,314.24","10,653,005.94","-18,703,308.31",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Joyful Noise,2012,65.0,"Comedy,Music",2,English,27500000.0,31157914.0,3657914.0,"34,207,612.13","38,757,739.53","4,550,127.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
I Am Wrath,2016,56.0,"Action,Crime,Drama,Thriller",4,English,18000000.0,309608.0,-17690392.0,"21,419,000.28","368,416.32","-21,050,583.95",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Richie Rich's Christmas Wish,1998,48.0,"Family,Comedy",2,English,6000000.0,3895290.8,-2104709.2,"10,512,699.39","6,825,003.53","-3,687,695.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Labor Day,2014,70.0,Drama,1,English,18000000.0,14189810.0,-3810190.0,"21,714,948.30","17,118,388.36","-4,596,559.94",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
