Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Thriller,Animation,Adventure,Music,Comedy,History,Drama,Romance,Documentary,Mystery,Family,Fantasy,Action,Science Fiction,War,Horror,TV Movie,Western,Crime
Dead Man Down,2013,61.0,"Thriller,Action,Crime,Drama",4,English,30000000.0,19599974.0,-10400026.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
What We Do in the Shadows,2014,76.0,"Comedy,Horror",2,English,1600000.0,6263224.0,4663224.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mimic 2,2001,53.0,"Horror,Science Fiction,Thriller",3,English,10000000.0,18052360.4,8052360.3999999985,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Clinical,2017,53.0,"Thriller,Horror",2,English,96200000.0,322945018.8,226745018.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Entourage,2015,62.0,Comedy,1,English,30000000.0,46438538.0,16438538.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short Cuts,1993,72.0,"Comedy,Drama",2,English,23550192.0,6110979.0,-17439213.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Novitiate,2017,64.0,Drama,1,English,36345000.0,580346.0,-35764654.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
One Direction: This Is Us,2013,84.0,"Documentary,Music",2,English,10000000.0,68500000.0,58500000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sandy Wexler,2017,55.0,Comedy,1,English,70800000.0,591573175.2,520773175.20000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dance Flick,2009,46.0,"Music,Comedy,Action",3,English,25000000.0,32224624.0,7224624.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Drillbit Taylor,2008,58.0,Comedy,1,English,40000000.0,49686263.0,9686263.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thursday,1998,70.0,Thriller,1,English,42680000.0,3121.0,-42676879.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wishmaster 2: Evil Never Dies,1999,54.0,"Fantasy,Horror",2,English,2500000.0,10531010.8,8031010.800000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Borrowers,1998,60.0,"Adventure,Fantasy,Action,Comedy,Family",5,English,29000000.0,54045832.0,25045832.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Cantinflas,2014,66.0,Drama,1,English,47220616.4,319773152.6,272552536.20000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jackass Number Two,2006,65.0,"Action,Comedy,Documentary",3,English,11000000.0,72778712.0,61778712.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Joshua Tree,1994,61.0,Action,1,English,9000000.0,119419806.6,110419806.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Boondock Saints II: All Saints Day,2010,60.0,"Action,Thriller,Crime",3,English,8000000.0,10629321.0,2629321.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Lego DC Comics Super Heroes: The Flash,2018,68.0,"Adventure,Animation,Comedy,Family,Science Fiction",5,English,10000000.0,253136523.6,243136523.6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Casper's Haunted Christmas,2000,54.0,"Animation,Family,Fantasy",3,English,196400000.0,564327422.8,367927422.79999995,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tinker Tailor Soldier Spy,2012,66.0,"Drama,Thriller,Mystery",3,English,21000000.0,81428388.0,60428388.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Thoroughbreds,2018,64.0,"Drama,Thriller",2,English,5000000.0,3474221.0,-1525779.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,2011,56.0,"Comedy,Romance",2,English,40000000.0,47787943.0,7787943.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The House That Jack Built,2019,72.0,"Drama,Horror,Crime,Thriller",4,English,9800000.0,5566776.0,-4233224.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Alone in the Dark,2005,33.0,"Action,Fantasy,Horror",3,English,20000000.0,10588079.0,-9411921.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Seeking a Friend for the End of the World,2012,66.0,"Comedy,Drama,Romance,Adventure",4,English,10000000.0,11766959.0,1766959.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ginger Snaps 2: Unleashed,2004,64.0,"Drama,Horror",2,English,190800000.0,558458343.4,367658343.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Incoming,2018,43.0,"Action,Science Fiction,Thriller",3,English,112300000.0,486430114.2,374130114.2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
White Girl,2016,57.0,Drama,1,English,700000.0,200242.0,-499758.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Runaways,2010,65.0,"Music,Drama,History",3,English,9500000.0,5278632.0,-4221368.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Order,2004,57.0,"Drama,Fantasy,Horror,Mystery,Romance,Thriller",6,English,35000000.0,11559747.0,-23440253.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
I Origins,2014,76.0,"Science Fiction,Drama",2,English,1000000.0,852399.0,-147601.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Intolerable Cruelty,2003,59.0,"Crime,Comedy,Romance",3,English,60000000.0,121327628.0,61327628.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
StreetDance 2,2012,62.0,"Music,Romance,Drama",3,English,126800000.0,556502850.0,429702850.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Good Luck Chuck,2007,59.0,"Comedy,Romance",2,English,25000000.0,60709968.0,35709968.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Awake,2007,65.0,"Thriller,Crime,Mystery",3,English,8600000.0,32968648.0,24368648.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
White Boy Rick,2018,63.0,"Crime,Drama",2,English,30000000.0,25947983.0,-4052017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sunshine,2007,70.0,"Science Fiction,Thriller",2,English,40000000.0,32030610.0,-7969390.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cobain: Montage of Heck,2015,77.0,"Documentary,Music,Animation,History",4,English,93400000.0,616715972.8,523315972.79999995,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Brokedown Palace,1999,64.0,Drama,1,English,25000000.0,11115766.0,-13884234.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Race to Witch Mountain,2009,58.0,"Adventure,Family,Fantasy,Science Fiction,Thriller,Action",6,English,50000000.0,105103784.0,55103784.0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
JFK,1992,76.0,"Drama,Thriller,History",3,English,40000000.0,205400000.0,165400000.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Perfection,2018,65.0,"Horror,Thriller,Drama",3,English,112360000.0,465264845.8,352904845.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Peaceful Warrior,2006,75.0,Drama,1,English,10000000.0,3260179.0,-6739821.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Skeleton Key,2005,66.0,"Drama,Horror,Mystery,Thriller",4,English,40000000.0,92256918.0,52256918.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Radio,2003,72.0,Drama,1,English,35000000.0,53293628.0,18293628.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mission to Mars,2000,60.0,"Science Fiction,Adventure,Thriller",3,English,90000000.0,106000000.0,16000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Space Cowboys,2000,64.0,"Action,Adventure,Thriller",3,English,65000000.0,128874043.0,63874043.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bend It Like Beckham,2002,63.0,"Comedy,Drama,Romance",3,English,3500159.0,76578641.0,73078482.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Shaggy Dog,2006,49.0,"Comedy,Family",2,English,60000000.0,87123569.0,27123569.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tom and Jerry Meet Sherlock Holmes,2010,66.0,"Family,Animation,Adventure,Comedy",4,English,35770488.0,347988775.0,312218287.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Far Far Away Idol,2004,63.0,"Music,Comedy,Animation",3,English,82400000.0,248659580.6,166259580.6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Four Christmases,2008,58.0,"Comedy,Romance,Drama",3,English,80000000.0,168311558.0,88311558.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A Royal Winter,2017,72.0,"Romance,TV Movie",2,English,106000000.0,571836976.6,465836976.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Wild Things 2,2004,52.0,"Crime,Drama,Mystery",3,English,2800000.0,5882400.8,3082400.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
The Boy Who Cried Werewolf,2010,65.0,"Family,Fantasy,TV Movie,Comedy",4,English,126000000.0,767609180.8,641609180.8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Out of Time,2003,63.0,"Thriller,Crime,Drama",3,English,50000000.0,55489826.0,5489826.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
In a Valley of Violence,2016,61.0,"Western,Action",2,English,8800000.0,53647.0,-8746353.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Galaxy Quest,2000,71.0,"Comedy,Science Fiction,Adventure",3,English,45000000.0,90523726.0,45523726.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Not Without My Daughter,1991,66.0,"Drama,Thriller",2,English,45860000.0,14789113.0,-31070887.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Inspector Gadget,1999,44.0,"Action,Adventure,Comedy,Family",4,English,75000000.0,97387965.0,22387965.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Miss March,2009,55.0,"Comedy,Romance",2,English,6000000.0,4713059.0,-1286941.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mr. Holmes,2015,65.0,"Drama,Crime",2,English,11000000.0,29355203.0,18355203.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Thank You for Your Service,2017,65.0,"Drama,War",2,English,20000000.0,9985316.0,-10014684.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Scooby-Doo! Frankencreepy,2014,78.0,"Adventure,Animation,Comedy,Family,Fantasy,Mystery,Science Fiction",7,English,100780000.0,892986395.2,792206395.2,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Dirty Dancing,2017,55.0,"Drama,Romance",2,English,6000000.0,9816585.2,3816585.1999999993,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Under the Silver Lake,2019,64.0,"Crime,Drama,Mystery",3,English,8500000.0,2053469.0,-6446531.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Phantom,2013,58.0,Thriller,1,English,18000000.0,1199510.0,-16800490.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savage Dog,2017,52.0,Action,1,English,110850080.0,440492766.2,329642686.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Greatest Game Ever Played,2005,72.0,Drama,1,English,25000000.0,15468266.0,-9531734.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El Gringo,2012,62.0,"Adventure,Drama,Action,Thriller",4,English,3000000.0,101510986.2,98510986.2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
The Haunted World of El Superbeasto,2010,60.0,"Animation,Horror,Action,Comedy",4,English,10000000.0,128116661.8,118116661.8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
The Incredible Burt Wonderstone,2013,56.0,Comedy,1,English,32000000.0,27392609.0,-4607391.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortress,1993,61.0,"Action,Thriller,Science Fiction",3,English,12000000.0,46730578.0,34730578.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Hole in the Ground,2019,56.0,Horror,1,English,5300000.0,3373474.0,-1926526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Getaway,2013,51.0,"Action,Crime",2,English,18000000.0,11813989.0,-6186011.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
When a Stranger Calls,2006,57.0,"Horror,Mystery",2,English,15000000.0,67215435.0,52215435.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Dogville,2004,78.0,"Crime,Drama,Thriller",3,English,10000000.0,16680836.0,6680836.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Cutthroat Island,1995,58.0,"Action,Adventure",2,English,92000000.0,18517322.0,-73482678.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Take Down,2016,59.0,Thriller,1,English,164900000.0,690959382.4,526059382.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenberg,2010,59.0,"Comedy,Drama,Romance",3,English,20026068.0,6344112.0,-13681956.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Confidence,2003,62.0,"Action,Comedy,Thriller,Crime,Mystery",5,English,15000000.0,12970401.0,-2029599.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Death Wish V: The Face of Death,1994,55.0,"Action,Crime,Drama",3,English,5000000.0,1702394.0,-3297606.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Tom and Jerry: Willy Wonka and the Chocolate Factory,2017,66.0,"Family,Animation,Adventure,Comedy",4,English,180000000.0,578329243.6,398329243.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Katy Perry: Part of Me,2012,71.0,"Documentary,Music",2,English,12000000.0,32700439.0,20700439.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Messengers,2007,57.0,"Mystery,Thriller,Horror",3,English,16000000.0,53774833.0,37774833.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Other Side of the Box,2018,66.0,"Horror,Thriller",2,English,50140000.0,358606375.0,308466375.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Warlock: The Armageddon,1993,53.0,"Fantasy,Horror,Science Fiction,Action",4,English,3000000.0,3902679.0,902679.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
Breaking In,2018,60.0,"Thriller,Crime,Action",3,English,6000000.0,51485382.0,45485382.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Scooby-Doo! and the Gourmet Ghost,2018,82.0,"Animation,Adventure,Crime,Family,Comedy",5,English,235000000.0,908565495.4,673565495.4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
IO,2019,49.0,Science Fiction,1,English,130200000.0,657284044.6,527084044.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Iron Sky: The Coming Race,2019,51.0,"Action,Comedy,Fantasy,Science Fiction,Adventure",5,English,21000000.0,400900.0,-20599100.0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Basic,2003,65.0,"Action,Drama,Mystery,Thriller,Crime",5,English,50000000.0,42598498.0,-7401502.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
Offender,2012,70.0,Thriller,1,English,2000000.0,142547544.4,140547544.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the Electric Mist,2010,61.0,"Thriller,Drama,Crime,Mystery",4,English,88800000.0,578968982.6,490168982.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
The Nutty Professor,1996,56.0,"Fantasy,Comedy,Romance,Science Fiction",4,English,55000000.0,273814019.0,218814019.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
High Strung,2016,71.0,"Music,Romance,Drama",3,English,25091412.8,2093725.0,-22997687.8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Far and Away,1992,67.0,"Adventure,Drama,Romance,Western",4,English,60000000.0,137783840.0,77783840.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Courage Under Fire,1996,65.0,"Drama,Thriller,Mystery,War",4,English,46000000.0,100833145.0,54833145.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Cube 2: Hypercube,2002,55.0,"Thriller,Science Fiction,Mystery",3,English,7900000.0,3563603.0,-4336397.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
All Star Superman,2011,69.0,"Science Fiction,Animation,Action,Adventure",4,English,3500000.0,243170289.8,239670289.8,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Airheads,1995,61.0,"Comedy,Crime,Music",3,English,23600000.0,5751882.0,-17848118.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Adaptation.,2002,74.0,"Comedy,Crime,Drama",3,English,19000000.0,32801173.0,13801173.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Chasers,1994,53.0,"Comedy,Romance",2,English,5720000.0,1596687.0,-4123313.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It Could Happen to You,1994,65.0,"Comedy,Drama,Romance",3,English,20000000.0,37939757.0,17939757.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5 Headed Shark Attack,2017,42.0,"Horror,Science Fiction",2,English,102300000.0,876627991.6,774327991.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Dirty Dancing: Havana Nights,2004,64.0,"Drama,Romance",2,English,25000000.0,27685016.0,2685016.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Anthropoid,2016,71.0,"History,Thriller,War",3,English,38274800.0,4600000.0,-33674800.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Howl,2015,55.0,Horror,1,English,49200000.0,427304425.6,378104425.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,62.0,"Family,Comedy",2,English,28000000.0,100654149.0,72654149.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Goodbye World,2013,54.0,"Drama,Comedy",2,English,71800000.0,356681368.0,284881368.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Don't Knock Twice,2017,55.0,Horror,1,English,49200000.0,427304425.6,378104425.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"God, Sex and Truth",2018,66.0,Romance,1,English,53340523.8,359866643.6,306526119.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Office Christmas Party,2016,57.0,Comedy,1,English,45000000.0,115097874.0,70097874.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True Grit,2011,73.0,"Drama,Adventure,Western",3,English,35000000.0,252276928.0,217276928.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Dressmaker,2015,70.0,"Drama,Comedy",2,English,11900000.0,24374909.0,12474909.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Never Been Kissed,1999,62.0,"Romance,Comedy,Drama",3,English,25000000.0,84565230.0,59565230.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mickey's Once Upon a Christmas,1999,71.0,"Animation,Family,Comedy",3,English,69000000.0,560979338.0,491979338.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,2015,73.0,"Romance,Drama",2,English,11000000.0,62076141.0,51076141.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Secret Life of Bees,2009,75.0,"Family,Adventure,Drama",3,English,11000000.0,39994347.0,28994347.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
What's Your Number?,2011,65.0,"Comedy,Romance",2,English,20000000.0,30163785.0,10163785.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vicky Cristina Barcelona,2008,68.0,"Drama,Romance",2,English,16000000.0,104504817.0,88504817.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"I Love You, Man",2009,65.0,"Comedy,Romance",2,English,40000000.0,92302502.0,52302502.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zombie Shark,2015,41.0,"Horror,Science Fiction,TV Movie,Action",4,English,101800000.0,858637629.0,756837629.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
St. Agatha,2018,56.0,"Horror,Thriller",2,English,5460000.0,1468454.0,-3991546.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sharknado,2013,39.0,"Horror,Action,Comedy,TV Movie,Science Fiction,Adventure",6,English,1000000.0,1240261.6,240261.6000000001,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Starship Troopers: Traitor of Mars,2017,60.0,"Action,Animation,Science Fiction",3,English,112000000.0,558251841.6,446251841.6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Flintstones in Viva Rock Vegas,2000,48.0,"Comedy,Family,Romance",3,English,58000000.0,59431365.0,1431365.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
A Perfect Getaway,2009,63.0,"Thriller,Mystery,Adventure",3,English,14000000.0,22815460.0,8815460.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Powerpuff Girls Movie,2002,66.0,"Animation,Action,Family",3,English,10000000.0,11411644.0,1411644.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Camp Cool Kids,2017,56.0,Family,1,English,1000000.0,5199.0,-994801.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Very Harold & Kumar Christmas,2012,60.0,Comedy,1,English,19000000.0,36192775.0,17192775.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartbreakers,2001,61.0,"Comedy,Romance,Crime",3,English,38000000.0,57753825.0,19753825.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Halloweentown High,2004,65.0,"Adventure,Comedy,Family,Fantasy,TV Movie",5,English,92940000.0,488676116.0,395736116.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Apostle,2018,61.0,"Horror,Mystery,Thriller,Drama",4,English,109600000.0,509088123.0,399488123.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Elizabeth: The Golden Age,2007,67.0,"Drama,History,Romance",3,English,55000000.0,74870866.0,19870866.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Sorry to Bother You,2018,68.0,"Fantasy,Science Fiction,Comedy",3,English,3200000.0,18285560.0,15085560.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Young Guns II,1990,65.0,"Western,Adventure",2,English,20000000.0,59000000.0,39000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24 Hours to Live,2017,59.0,"Action,Science Fiction,Thriller,Mystery",4,English,21600000.0,5805201.0,-15794799.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Street Fighter: The Legend of Chun-Li,2009,44.0,"Action,Adventure,Science Fiction,Thriller",4,English,50000000.0,12660287.0,-37339713.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Deep End of the Ocean,1999,64.0,"Drama,Mystery",2,English,40000000.0,13508635.0,-26491365.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Piper,2016,82.0,"Family,Animation",2,English,70700000.0,906265370.4,835565370.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Take Me Home Tonight,2011,60.0,"Comedy,Drama,Romance",3,English,19000000.0,7576604.0,-11423396.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Backdraft,1991,66.0,"Crime,Drama,Thriller,Action",4,English,75000000.0,152368585.0,77368585.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Emmanuelle in Space 4: Concealed Fantasy,1994,54.0,"Science Fiction,Romance",2,English,162800000.0,358420061.6,195620061.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Batman Unmasked: The Psychology of 'The Dark Knight',2008,75.0,Documentary,1,English,98800000.0,580810039.6,482010039.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jesus Christ Superstar,2000,71.0,"Drama,Music",2,English,119000000.0,296708146.2,177708146.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chocolat,2001,70.0,"Comedy,Drama,Romance",3,English,25000000.0,152500343.0,127500343.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Fire with Fire,2012,57.0,"Action,Crime,Drama,Thriller",4,English,20000000.0,2500277.0,-17499723.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
My Friend Dahmer,2018,66.0,"Drama,Crime",2,English,47660000.0,1361611.0,-46298389.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Promise,2017,69.0,"History,Romance,Drama",3,English,90000000.0,10551417.0,-79448583.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Fragile,2005,65.0,"Horror,Thriller,Mystery",3,English,73500000.0,422567635.4,349067635.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Personal Shopper,2016,59.0,"Drama,Mystery,Thriller",3,English,6400000.0,3804977.0,-2595023.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Just My Luck,2006,61.0,"Comedy,Drama,Family,Fantasy,Romance",5,English,28000000.0,38159905.0,10159905.0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
