Revenue,Action,Romance,Science Fiction,Thriller,Family,Crime,Documentary,Drama,Mystery,TV Movie,Music,Adventure,War,Animation,Western,Comedy,Horror,Fantasy,History
16671505.0,0.0,0.0,0.0,0.0,16671505.0,16671505.0,0.0,16671505.0,0.0,0.0,0.0,16671505.0,0.0,0.0,0.0,16671505.0,0.0,0.0,0.0
3623609.0,0.0,0.0,0.0,3623609.0,0.0,3623609.0,0.0,3623609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157794205.0,157794205.0,0.0,0.0,157794205.0,0.0,157794205.0,0.0,157794205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162870525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162870525.0,0.0,0.0,0.0
70587268.0,70587268.0,0.0,0.0,70587268.0,0.0,70587268.0,0.0,70587268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240261.6,1240261.6,0.0,0.0,1240261.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240261.6,0.0,0.0
471064868.8,0.0,471064868.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471064868.8,0.0,0.0,0.0
16434588.0,0.0,0.0,0.0,16434588.0,0.0,0.0,0.0,0.0,16434588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16434588.0,0.0,0.0
63513743.0,63513743.0,0.0,0.0,0.0,0.0,0.0,0.0,63513743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63513743.0
81204830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81204830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81204830.0,0.0,0.0,0.0
271669045.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271669045.6,0.0,0.0,0.0
127710550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127710550.0,0.0,0.0,0.0
1402307.0,1402307.0,0.0,1402307.0,1402307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13711903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13711903.0,0.0,0.0,0.0,13711903.0,0.0,0.0,0.0,13711903.0,0.0,0.0,0.0
160971922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160971922.0,0.0,0.0,0.0,0.0,160971922.0,0.0,0.0,0.0
86737464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86737464.0,0.0,0.0,0.0
120100000.0,120100000.0,0.0,120100000.0,120100000.0,0.0,0.0,0.0,120100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279595.0,2279595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279595.0,0.0,0.0
30307804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30307804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30307804.0,30307804.0,0.0
677521305.6,0.0,0.0,0.0,677521305.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677521305.6,0.0,0.0
392188196.0,392188196.0,0.0,0.0,0.0,392188196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392188196.0,0.0,392188196.0,0.0,0.0,0.0
25232289.0,25232289.0,0.0,0.0,25232289.0,0.0,25232289.0,0.0,25232289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25232289.0,0.0,0.0
53401938.0,0.0,0.0,0.0,53401938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117085297.0,0.0,117085297.0,0.0,0.0,0.0,0.0,0.0,117085297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117085297.0,0.0,0.0,0.0
205727307.0,0.0,205727307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205727307.0,0.0,0.0,0.0
17949758.0,0.0,0.0,0.0,0.0,0.0,17949758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17949758.0,0.0,0.0
73090611.0,0.0,0.0,0.0,73090611.0,0.0,73090611.0,0.0,0.0,73090611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58270391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58270391.0,0.0,58270391.0,0.0
65457811.0,65457811.0,0.0,0.0,65457811.0,0.0,65457811.0,0.0,65457811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682429959.6,0.0,0.0,0.0,0.0,0.0,0.0,682429959.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359347833.0,359347833.0,0.0,0.0,359347833.0,0.0,359347833.0,0.0,359347833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32704700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32704700.0,0.0,0.0,0.0
45967935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45967935.0,0.0,0.0,0.0
62633705.0,0.0,0.0,0.0,62633705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62633705.0,0.0,0.0,0.0,0.0,62633705.0,0.0,0.0
554939984.4,0.0,0.0,554939984.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132121212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132121212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019.0,0.0,0.0,0.0,8019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019.0,8019.0,0.0
50283563.0,0.0,0.0,0.0,50283563.0,0.0,50283563.0,0.0,50283563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585443.0,0.0,0.0,0.0,0.0,585443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585443.0,0.0,585443.0,0.0,0.0,0.0
2175587.0,0.0,0.0,2175587.0,2175587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116148537.0,0.0,116148537.0,0.0,0.0,0.0,0.0,0.0,116148537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25533818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25533818.0,0.0,0.0
4495262.0,0.0,0.0,0.0,4495262.0,0.0,0.0,0.0,4495262.0,0.0,0.0,0.0,0.0,4495262.0,0.0,0.0,0.0,0.0,0.0,0.0
208300000.0,0.0,0.0,0.0,208300000.0,0.0,208300000.0,0.0,208300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639794953.4,0.0,0.0,0.0,0.0,639794953.4,0.0,0.0,639794953.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639794953.4,0.0,0.0,0.0
161510853.0,0.0,161510853.0,0.0,0.0,0.0,0.0,0.0,161510853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161510853.0
44617342.0,0.0,0.0,0.0,0.0,44617342.0,0.0,0.0,44617342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44617342.0,0.0,0.0,0.0
25792310.0,0.0,0.0,0.0,25792310.0,0.0,0.0,0.0,25792310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25792310.0,0.0,0.0
11373501.0,0.0,11373501.0,0.0,0.0,11373501.0,0.0,0.0,0.0,0.0,0.0,11373501.0,0.0,0.0,11373501.0,0.0,0.0,0.0,11373501.0,0.0
514469805.4,514469805.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39673161.0,39673161.0,0.0,0.0,0.0,0.0,39673161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328711434.0,328711434.0,0.0,0.0,328711434.0,0.0,0.0,0.0,328711434.0,0.0,0.0,0.0,328711434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398140613.0,0.0,398140613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398140613.0,0.0,398140613.0,0.0
18671317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18671317.0,0.0,0.0,0.0,0.0,18671317.0,0.0,0.0,0.0,0.0,0.0,18671317.0
13233220.0,13233220.0,0.0,0.0,0.0,0.0,0.0,0.0,13233220.0,0.0,0.0,0.0,13233220.0,0.0,0.0,0.0,0.0,0.0,13233220.0,0.0
121645390.0,121645390.0,0.0,0.0,0.0,0.0,0.0,0.0,121645390.0,121645390.0,0.0,0.0,121645390.0,0.0,0.0,0.0,121645390.0,0.0,0.0,0.0
175269998.8,0.0,0.0,0.0,0.0,0.0,0.0,175269998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547506975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547506975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547506975.0
63503309.4,63503309.4,0.0,63503309.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63503309.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70743839.0,0.0,0.0,0.0,70743839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70743839.0,0.0,0.0
3469151.0,3469151.0,0.0,3469151.0,3469151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469151.0,0.0,0.0,0.0,0.0,0.0
43111725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43111725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144000000.0,0.0,0.0,0.0,0.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144000000.0,0.0,144000000.0,0.0
32943247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32943247.0,0.0,0.0,32943247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520553499.6,0.0,0.0,0.0,0.0,520553499.6,0.0,0.0,0.0,0.0,0.0,0.0,520553499.6,0.0,520553499.6,0.0,0.0,0.0,0.0,0.0
262387752.0,0.0,0.0,0.0,0.0,262387752.0,0.0,0.0,0.0,0.0,0.0,0.0,262387752.0,0.0,262387752.0,0.0,0.0,0.0,0.0,0.0
33000377.0,33000377.0,0.0,0.0,33000377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000377.0,33000377.0,0.0
303573685.2,303573685.2,0.0,0.0,303573685.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303573685.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503388911.8,0.0,503388911.8,0.0,0.0,0.0,0.0,0.0,503388911.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0
1046659332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046659332.0,0.0,1046659332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13405595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13405595.0,0.0,0.0,0.0,0.0,13405595.0,0.0,0.0,0.0
100345.0,0.0,0.0,0.0,100345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100345.0,0.0,0.0
108469033.0,108469033.0,108469033.0,0.0,0.0,0.0,0.0,0.0,108469033.0,0.0,0.0,0.0,108469033.0,0.0,0.0,0.0,0.0,0.0,0.0,108469033.0
319022322.6,0.0,0.0,319022322.6,0.0,319022322.6,0.0,0.0,0.0,0.0,319022322.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190023573.0,190023573.0,0.0,190023573.0,190023573.0,0.0,0.0,0.0,190023573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334269573.0,0.0,0.0,334269573.0,0.0,334269573.0,0.0,0.0,0.0,0.0,0.0,0.0,334269573.0,0.0,334269573.0,0.0,334269573.0,0.0,0.0,0.0
63706632.0,63706632.0,0.0,0.0,0.0,0.0,63706632.0,0.0,63706632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211700000.0,0.0,211700000.0,0.0,0.0,0.0,0.0,0.0,211700000.0,211700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88092097.0,0.0,88092097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88092097.0,0.0,0.0,0.0,0.0,88092097.0,0.0,88092097.0,0.0
146438118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146438118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123794079.0,1123794079.0,0.0,1123794079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123794079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398272687.8,398272687.8,0.0,398272687.8,0.0,0.0,0.0,0.0,398272687.8,0.0,398272687.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863034975.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863034975.4,863034975.4,0.0,0.0
83792062.0,0.0,83792062.0,0.0,83792062.0,0.0,0.0,0.0,83792062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83792062.0,0.0
533517647.6,0.0,0.0,0.0,0.0,533517647.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533517647.6,0.0,0.0,0.0,0.0,0.0
8655397.0,0.0,0.0,0.0,8655397.0,0.0,0.0,0.0,8655397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56968169.0,56968169.0,0.0,0.0,0.0,0.0,0.0,0.0,56968169.0,0.0,0.0,0.0,56968169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358156.0,358156.0,0.0,0.0,358156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163018913.0,163018913.0,0.0,163018913.0,163018913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163018913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356126924.8,0.0,0.0,0.0,0.0,356126924.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356126924.8,0.0,0.0,0.0,0.0,0.0
195484552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195484552.0,0.0,0.0,0.0
30396134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30396134.0,0.0,0.0,0.0,30396134.0,0.0,0.0,0.0
143695338.0,0.0,0.0,0.0,0.0,143695338.0,0.0,0.0,0.0,0.0,0.0,0.0,143695338.0,0.0,0.0,0.0,0.0,0.0,143695338.0,0.0
126204977.0,0.0,0.0,0.0,126204977.0,0.0,126204977.0,0.0,0.0,126204977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113805580.0,0.0,0.0,0.0,0.0,0.0,113805580.0,0.0,113805580.0,113805580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25943792.0,25943792.0,0.0,0.0,25943792.0,0.0,25943792.0,0.0,0.0,0.0,0.0,0.0,25943792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135015330.0,0.0,0.0,0.0,0.0,135015330.0,0.0,0.0,0.0,0.0,0.0,0.0,135015330.0,0.0,0.0,0.0,135015330.0,0.0,0.0,0.0
57273049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57273049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875410458.2,0.0,0.0,0.0,0.0,875410458.2,0.0,0.0,0.0,0.0,0.0,0.0,875410458.2,0.0,875410458.2,0.0,875410458.2,0.0,0.0,0.0
38985577.0,0.0,0.0,0.0,38985577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38985577.0,0.0,0.0
383825427.0,0.0,383825427.0,0.0,0.0,0.0,0.0,0.0,383825427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199768995.2,199768995.2,0.0,199768995.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199768995.2,0.0,0.0
40749230.0,0.0,0.0,0.0,40749230.0,0.0,0.0,0.0,0.0,40749230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40749230.0,0.0,0.0
60000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607457769.0,0.0,0.0,0.0,0.0,607457769.0,0.0,0.0,0.0,607457769.0,0.0,0.0,607457769.0,0.0,607457769.0,0.0,607457769.0,607457769.0,607457769.0,0.0
20541668.0,20541668.0,0.0,0.0,20541668.0,0.0,0.0,0.0,20541668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170362581.0,170362581.0,0.0,0.0,170362581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74966854.0,0.0,74966854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74966854.0,0.0,0.0
164285587.0,0.0,0.0,0.0,0.0,164285587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164285587.0,0.0,0.0,0.0
945719756.4,0.0,0.0,0.0,0.0,945719756.4,0.0,0.0,0.0,0.0,945719756.4,0.0,945719756.4,0.0,945719756.4,0.0,945719756.4,0.0,0.0,0.0
105021488.0,0.0,105021488.0,0.0,0.0,0.0,0.0,0.0,105021488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105021488.0
2275557.0,2275557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20545116.0,20545116.0,0.0,0.0,0.0,0.0,20545116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20790486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20790486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20790486.0,0.0,0.0,0.0
577617472.8,577617472.8,0.0,577617472.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577617472.8,0.0,0.0,0.0,0.0,0.0,577617472.8,0.0
91444095.0,0.0,91444095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91444095.0,0.0,0.0,0.0
6924321.0,0.0,0.0,0.0,6924321.0,0.0,0.0,0.0,0.0,6924321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6924321.0,0.0,0.0
10696210.0,10696210.0,0.0,10696210.0,10696210.0,0.0,10696210.0,0.0,0.0,0.0,0.0,0.0,10696210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311918067.6,0.0,0.0,0.0,311918067.6,0.0,0.0,0.0,0.0,311918067.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311918067.6,0.0,0.0
214244195.0,0.0,0.0,0.0,0.0,214244195.0,0.0,0.0,0.0,0.0,0.0,0.0,214244195.0,0.0,214244195.0,0.0,0.0,0.0,214244195.0,0.0
997517367.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997517367.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708023892.4,0.0,0.0,0.0,0.0,0.0,0.0,708023892.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078370.0,2078370.0,0.0,0.0,0.0,0.0,0.0,0.0,2078370.0,0.0,0.0,0.0,0.0,2078370.0,0.0,0.0,0.0,0.0,0.0,2078370.0
469463342.0,469463342.0,0.0,0.0,0.0,469463342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469463342.0,0.0,469463342.0,0.0,469463342.0,0.0
36520451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36520451.0,0.0,0.0,0.0,0.0,36520451.0,0.0,0.0,0.0,0.0,0.0,36520451.0
17831558.0,0.0,0.0,0.0,0.0,17831558.0,0.0,0.0,0.0,0.0,0.0,0.0,17831558.0,0.0,0.0,0.0,0.0,0.0,17831558.0,0.0
392456482.2,0.0,0.0,0.0,0.0,0.0,392456482.2,0.0,392456482.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77593167.0,0.0,0.0,0.0,77593167.0,0.0,0.0,0.0,77593167.0,77593167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591573175.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591573175.2,0.0,0.0,0.0
271669045.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271669045.6,0.0,0.0,0.0
190191646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190191646.0,0.0,0.0,0.0
185673446.8,0.0,185673446.8,0.0,0.0,0.0,0.0,0.0,185673446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185673446.8,0.0,0.0,0.0
474833112.8,0.0,0.0,0.0,0.0,474833112.8,0.0,0.0,0.0,0.0,0.0,0.0,474833112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59509925.0,59509925.0,0.0,0.0,59509925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641910.2,641910.2,0.0,0.0,641910.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155615727.0,0.0,0.0,0.0,155615727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155615727.0,0.0,0.0
59551283.0,0.0,0.0,59551283.0,0.0,59551283.0,0.0,0.0,0.0,0.0,0.0,0.0,59551283.0,0.0,0.0,0.0,59551283.0,0.0,59551283.0,0.0
4553271.0,0.0,4553271.0,0.0,0.0,0.0,0.0,0.0,4553271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165048228.0,165048228.0,0.0,165048228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165048228.0,0.0,0.0
159387195.0,159387195.0,0.0,0.0,159387195.0,0.0,0.0,0.0,159387195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102746214.0,0.0,0.0,102746214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102746214.0,0.0,0.0,0.0,102746214.0,0.0,0.0,0.0
338365977.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338365977.2,0.0,0.0
207500000.0,207500000.0,0.0,0.0,207500000.0,0.0,0.0,0.0,207500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60611845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60611845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60611845.0
7768259.0,0.0,0.0,0.0,7768259.0,0.0,0.0,0.0,7768259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100230832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100230832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0
37226218.0,0.0,0.0,0.0,37226218.0,0.0,0.0,0.0,0.0,37226218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37226218.0,0.0,0.0
93411426.0,0.0,0.0,0.0,0.0,0.0,93411426.0,0.0,93411426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93411426.0,0.0,0.0,93411426.0
19165560.0,19165560.0,0.0,19165560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19165560.0,0.0,0.0
182365114.0,0.0,182365114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182365114.0,0.0,0.0,0.0
43658157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43658157.0,0.0,0.0,0.0,43658157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12801190.0,12801190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12801190.0,0.0
152269033.0,152269033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152269033.0,0.0,0.0,0.0,152269033.0,0.0,0.0,0.0
14711793.0,14711793.0,0.0,0.0,0.0,0.0,0.0,0.0,14711793.0,0.0,0.0,0.0,0.0,0.0,0.0,14711793.0,0.0,0.0,0.0,0.0
17033431.0,17033431.0,0.0,17033431.0,17033431.0,0.0,0.0,0.0,0.0,17033431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17033431.0,0.0,0.0
20363381.2,20363381.2,0.0,20363381.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20363381.2,0.0,0.0
38139010.0,38139010.0,0.0,38139010.0,38139010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
