Name,Year,Score,Genre,Language,Budget,Revenue,Profit
Only the Brave,2017-09-22,74.0,"Drama,Action,History", English,38000000.0,24555177.0,-13444823.0
Robin Hood,2019-02-01,59.0,"Adventure,Action,Thriller", English,210000000.0,322459006.0,112459006.0
Neighbors 2: Sorority Rising,2016-05-12,58.0,Comedy, English,35000000.0,108757621.0,73757621.0
Smurfs: The Lost Village,2017-03-30,63.0,"Family,Adventure,Animation,Comedy", English,60000000.0,197578586.0,137578586.0
Leprechaun Returns,2018-12-11,59.0,"Horror,Fantasy,Comedy", English,123000000.0,577803138.8,454803138.79999995
GoldenEye,1995-11-23,69.0,"Adventure,Action,Thriller", English,58000000.0,352194034.0,294194034.0
American History X,1999-05-06,84.0,Drama, English,10000000.0,6719864.0,-3280136.0
Viking Quest,2014-10-07,46.0,"Action,Adventure,Fantasy,TV Movie", English,144500000.0,483567568.4,339067568.4
Code 8,2019-12-24,62.0,"Science Fiction,Action,Crime,Thriller,Drama", English,8325137.4,157209.0,-8167928.4
Vacancy,2007-12-19,62.0,"Horror,Thriller", English,19000000.0,35300645.0,16300645.0
Liar Liar,1997-06-12,66.0,Comedy, English,45000000.0,302710615.0,257710615.0
The Big Lebowski,1998-04-09,78.0,"Comedy,Crime", English,15000000.0,46189568.0,31189568.0
Hannah Montana: The Movie,2009-06-25,66.0,"Comedy,Drama,Family,Music,Romance", English,30000000.0,169173206.0,139173206.0
Hostel: Part II,2007-06-08,58.0,Horror, English,7500000.0,33606409.0,26106409.0
Blockers,2018-03-14,63.0,Comedy, English,21000000.0,94523781.0,73523781.0
Pan,2015-09-24,60.0,"Fantasy,Adventure,Family,Action", English,150000000.0,151525973.0,1525973.0
Born to Race: Fast Track,2014-03-20,66.0,Action, English,99400000.0,341205403.4,241805403.39999998
21 Bridges,2019-10-24,68.0,"Crime,Action,Drama", English,33000000.0,42657631.0,9657631.0
She's the Man,2006-03-17,68.0,"Comedy,Drama,Romance", English,20000000.0,33889159.0,13889159.0
Deliver Us from Evil,2014-07-23,62.0,"Thriller,Crime,Horror", English,30000000.0,87956618.0,57956618.0
S.W.A.T.,2003-11-27,61.0,"Action,Thriller,Crime", English,70000000.0,207154748.0,137154748.0
Heaven & Earth,1993-12-24,67.0,"History,War,Action,Drama", English,33000000.0,5864949.0,-27135051.0
X-Rated 2: The Greatest Adult Stars of All-Time,2016-10-28,67.0,Documentary, English,41500000.0,298690257.2,257190257.2
The Pacifier,2005-03-24,61.0,"Comedy,Family,Action", English,56000000.0,198006880.0,142006880.0
Hostel: Part III,2011-12-27,51.0,Horror, English,6000000.0,404594.0,-5595406.0
The Secret Life of Walter Mitty,2013-12-26,72.0,"Adventure,Comedy,Drama,Fantasy", English,91000000.0,187861183.0,96861183.0
Mermaid Down,2019-10-15,67.0,"Horror,Fantasy,Mystery,Thriller", English,120180000.0,534206817.6,414026817.6
Shrek the Halls,2012-12-01,63.0,"Adventure,Animation,Comedy,Fantasy,Family", English,60000000.0,309887177.0,249887177.0
Parker,2013-03-14,60.0,"Action,Crime", English,35000000.0,48543388.0,13543388.0
The Wolfman,2010-02-25,58.0,"Horror,History,Drama,Thriller", English,150000000.0,142634358.0,-7365642.0
Resident Evil,2002-04-25,66.0,"Horror,Action,Science Fiction", English,35000000.0,103787401.0,68787401.0
David,1997-04-06,76.0,"Drama,History,Adventure", English,15000000.0,153436246.6,138436246.6
Tremors: A Cold Day in Hell,2018-05-01,60.0,"Action,Adventure,Science Fiction,Fantasy,Comedy,Horror", English,207600000.0,560466325.2,352866325.20000005
Star Trek: Insurrection,1999-01-01,64.0,"Science Fiction,Action,Adventure,Thriller", English,70000000.0,117800000.0,47800000.0
Alexander,2005-01-20,59.0,"War,History,Action,Adventure,Drama,Romance", English,155000000.0,167297191.0,12297191.0
Mr. & Mrs. Smith,2005-06-09,67.0,"Action,Comedy,Drama,Thriller", English,110000000.0,487287646.0,377287646.0
Stargate,1995-02-16,70.0,"Action,Adventure,Science Fiction", English,55000000.0,196565669.0,141565669.0
Drive Angry,2014-01-30,55.0,"Fantasy,Thriller,Action,Crime", English,50000000.0,41042583.0,-8957417.0
Night Hunter,2019-11-11,65.0,"Drama,Thriller", English,45060000.0,1012932.0,-44047068.0
Fargo,1996-06-14,79.0,"Crime,Drama,Thriller", English,7000000.0,51203507.0,44203507.0
"10,000 BC",2008-03-05,54.0,"Adventure,Action,Drama,Fantasy", English,105000000.0,269784201.0,164784201.0
Wind River,2017-08-10,74.0,"Crime,Drama,Mystery,Thriller", English,11000000.0,44984979.0,33984979.0
Escape Plan,2013-11-27,67.0,"Action,Thriller", English,70000000.0,103735965.0,33735965.0
Coach Carter,2005-05-26,76.0,"Drama,History", English,45000000.0,76665507.0,31665507.0
Lovelace,2013-09-26,60.0,Drama, English,10000000.0,1585582.0,-8414418.0
The Ballad of Buster Scruggs,2018-11-15,72.0,"Western,Comedy,Drama", English,76120000.0,593436782.8,517316782.79999995
30 Minutes or Less,2011-08-11,57.0,"Action,Adventure,Comedy", English,28000000.0,41146935.0,13146935.0
The Lego Ninjago Movie,2017-09-21,65.0,"Family,Animation,Action,Adventure,Comedy", English,70000000.0,122737201.0,52737201.0
Contagion,2011-09-08,66.0,"Drama,Thriller,Science Fiction", English,60000000.0,137551591.0,77551591.0
Jarhead,2006-02-09,66.0,"Drama,War", English,72000000.0,96947540.0,24947540.0
From Dusk Till Dawn,1996-04-18,70.0,"Horror,Action,Thriller,Crime", English,20000000.0,25736162.0,5736162.0
Barbie in Rock 'N Royals,2017-09-10,69.0,"Animation,Music,Family", English,96400000.0,498956948.8,402556948.8
Dumbo,2019-03-28,67.0,"Family,Fantasy,Adventure", English,170000000.0,353166307.0,183166307.0
Lion,2017-01-19,81.0,Drama, English,12000000.0,149117900.0,137117900.0
Sully,2016-09-08,72.0,"Drama,History", English,60000000.0,238524556.0,178524556.0
The Mule,2019-01-24,68.0,"Crime,Drama,Thriller", English,50000000.0,173453994.0,123453994.0
The Last House on the Left,2009-03-13,64.0,"Crime,Thriller,Horror,Drama", English,15000000.0,46526243.0,31526243.0
Disobedience,2018-06-14,70.0,"Drama,Romance", English,6000000.0,104219330.0,98219330.0
Indecent Proposal,1993-04-07,63.0,"Romance,Drama", English,38000000.0,266614059.0,228614059.0
The Village,2004-09-02,64.0,"Drama,Mystery,Thriller", English,71682975.0,257641634.0,185958659.0
Hard Target,1993-08-20,63.0,Action, English,18000000.0,74189677.0,56189677.0
Going in Style,2017-06-21,67.0,"Crime,Comedy", English,24000000.0,80812424.0,56812424.0
The Fugitive,1993-09-24,75.0,"Action,Thriller,Drama", English,44000000.0,353715317.0,309715317.0
Home Alone 3,1998-04-09,53.0,"Comedy,Family", English,32000000.0,79082515.0,47082515.0
Jack and Jill,2011-11-11,43.0,Comedy, English,79000000.0,150519217.0,71519217.0
"Love, Simon",2018-02-16,81.0,"Comedy,Drama,Romance", English,10000000.0,65520633.0,55520633.0
127 Hours,2011-02-10,71.0,"Adventure,Drama,Thriller", English,18000000.0,60217171.0,42217171.0
Kill 'em All,2017-06-06,54.0,"Action,Crime", English,161400000.0,290053262.4,128653262.39999998
Eden Lake,2009-12-09,68.0,"Horror,Thriller", English,2000000.0,4294373.0,2294373.0
Unbreakable,2000-11-30,71.0,"Thriller,Drama,Mystery", English,73243106.0,248099143.0,174856037.0
Equilibrium,2003-05-14,70.0,"Action,Science Fiction,Thriller", English,20000000.0,5345869.0,-14654131.0
The Next Three Days,2011-02-03,71.0,"Romance,Drama,Thriller,Crime", English,30000000.0,67255916.0,37255916.0
The Belko Experiment,2018-01-10,62.0,"Horror,Thriller", English,5000000.0,11792942.0,6792942.0
Rush,2013-10-03,77.0,"Drama,Action", English,38000000.0,98159204.0,60159204.0
The Reader,2009-02-19,74.0,"Drama,Romance", English,32500000.0,112964875.0,80464875.0
Demon Slayer,2003-02-20,78.0,Horror, English,1000000.0,50056423.4,49056423.4
Star Wars: The Clone Wars,2008-08-14,61.0,"Animation,Action,Science Fiction,Adventure", English,8500000.0,68695443.0,60195443.0
Love Don't Co$t a Thing,2003-12-12,71.0,"Comedy,Drama,Family,Romance", English,40392400.0,21964072.0,-18428328.0
Priest,2011-08-04,58.0,"Horror,Action,Thriller", English,60000000.0,84154026.0,24154026.0
The Strangers,2008-05-30,61.0,"Horror,Mystery,Thriller", English,9000000.0,83051676.0,74051676.0
My Girl,1991-11-27,74.0,"Comedy,Drama", English,16500000.0,58011485.0,41511485.0
The Barbie Diaries,2006-07-03,63.0,"Family,Animation", English,104800000.0,288510422.8,183710422.8
She's Out of My League,2010-03-11,64.0,"Romance,Comedy", English,20000000.0,48680977.0,28680977.0
Star Trek: First Contact,1996-12-13,73.0,"Science Fiction,Action,Adventure,Thriller", English,46000000.0,150000000.0,104000000.0
Lara Croft: Tomb Raider,2001-10-19,59.0,"Adventure,Fantasy,Action,Thriller", English,94000000.0,273330185.0,179330185.0
Minority Report,2002-06-20,73.0,"Action,Thriller,Science Fiction,Mystery", English,102000000.0,358824714.0,256824714.0
The Debt Collector,2018-06-05,59.0,Action, English,3000000.0,28645.0,-2971355.0
The Nice Guys,2016-05-26,71.0,"Comedy,Crime,Action", English,50000000.0,59596747.0,9596747.0
Teen Titans Go! To the Movies,2018-07-27,74.0,"Animation,Action,Comedy,Science Fiction", English,10000000.0,28646544.0,18646544.0
Red Lights,2013-07-26,62.0,Thriller, English,17700000.0,14518884.0,-3181116.0
Blade II,2002-07-11,65.0,"Fantasy,Horror,Action,Thriller", English,54000000.0,155010032.0,101010032.0
Babe,1995-12-14,62.0,"Fantasy,Drama,Comedy,Family", English,30000000.0,246100000.0,216100000.0
Cats & Dogs,2001-09-20,54.0,"Family,Comedy", English,60000000.0,200700000.0,140700000.0
The Watch,2012-09-13,56.0,"Comedy,Action,Science Fiction", English,55000000.0,67130045.0,12130045.0
30 Days of Night,2007-11-08,64.0,"Horror,Thriller", English,30000000.0,80276156.0,50276156.0
How to Be a Latin Lover,2017-04-28,70.0,Comedy, English,10000000.0,62556228.0,52556228.0
Bride Wars,2009-01-09,62.0,"Comedy,Romance", English,30000000.0,115150424.0,85150424.0
The Mask of Zorro,1998-11-23,65.0,"Action,Adventure", English,65000000.0,233700000.0,168700000.0
True Romance,1993-11-29,75.0,"Action,Crime,Romance", English,12500000.0,12643293.0,143293.0
American Hustle,2013-12-12,68.0,"Drama,Crime", English,40000000.0,257858943.0,217858943.0
Destination Wedding,2018-11-07,57.0,"Romance,Comedy,Drama", English,116600000.0,299866238.8,183266238.8
Lionheart,1990-11-29,65.0,Action, English,6000000.0,24271196.0,18271196.0
The Marine 3: Homefront,2013-03-05,63.0,Action, English,121500000.0,322321439.4,200821439.39999998
Stomp the Yard,2007-05-17,69.0,"Drama,Music", English,14000000.0,75525718.0,61525718.0
Downsizing,2017-12-26,53.0,"Comedy,Drama,Science Fiction", English,68000000.0,54462971.0,-13537029.0
Silence,2016-12-22,71.0,"Drama,History", English,46500000.0,23726626.0,-22773374.0
Haunt,2019-09-13,67.0,"Horror,Thriller", English,153000000.0,662008399.2,509008399.20000005
How to Be Single,2016-01-21,62.0,"Comedy,Romance", English,38000000.0,112343513.0,74343513.0
Instant Family,2019-01-10,76.0,Comedy, English,48000000.0,119736188.0,71736188.0
Robin Hood: Prince of Thieves,1991-06-27,68.0,"Action,Adventure,Drama,Romance", English,50000000.0,390500000.0,340500000.0
Looper,2012-09-26,69.0,"Action,Thriller,Science Fiction", English,30000000.0,170466405.0,140466405.0
Gravity,2013-10-03,72.0,"Science Fiction,Thriller,Drama", English,110000000.0,685710761.0,575710761.0
Barnyard,2006-09-21,58.0,"Animation,Comedy,Family", English,51000000.0,116476887.0,65476887.0
War Dogs,2016-08-18,69.0,"Comedy,Crime,Drama", English,50000000.0,86234503.0,36234503.0
Contact,1997-10-16,74.0,"Drama,Science Fiction,Mystery", English,90000000.0,165900000.0,75900000.0
Life As We Know It,2010-10-21,69.0,"Comedy,Romance,Drama", English,38000000.0,105734416.0,67734416.0
Déjà Vu,2007-01-17,68.0,"Action,Thriller,Science Fiction", English,80000000.0,181038616.0,101038616.0
Oculus,2014-04-03,64.0,Horror, English,5000000.0,44115496.0,39115496.0
The Lobster,2015-10-22,70.0,"Comedy,Drama,Romance", English,4500000.0,18019834.0,13519834.0
Extinction,2018-07-26,60.0,"Action,Drama,Science Fiction,Thriller", English,20000000.0,2360000.0,-17640000.0
Blood and Bone,2009-09-15,74.0,"Action,Drama,Thriller", English,3700000.0,53682168.2,49982168.2
Blast from the Past,1999-07-08,67.0,"Drama,Romance,Comedy", English,35000000.0,26613620.0,-8386380.0
Peter Rabbit,2018-02-22,67.0,"Animation,Adventure,Family", English,50000000.0,346727372.0,296727372.0
Justice League: Gods and Monsters,2015-07-28,72.0,"Action,Animation,Fantasy", English,84200000.0,488059774.2,403859774.2
Lady and the Tramp II: Scamp's Adventure,2001-03-24,64.0,"Family,Animation,Romance,Adventure", English,121000000.0,404739954.4,283739954.4
The Darkest Minds,2018-07-25,70.0,"Action,Adventure,Drama", English,34000000.0,38361428.0,4361428.0
Year One,2009-06-18,49.0,"Comedy,Adventure", English,60000000.0,57604723.0,-2395277.0
Beauty and the Beast: The Enchanted Christmas,1997-11-11,62.0,"Animation,Family,Fantasy", English,150000000.0,676697524.6,526697524.6
Searching,2018-09-13,76.0,"Thriller,Mystery,Drama", English,880000.0,75636047.0,74756047.0
The Lego Movie 2: The Second Part,2019-03-21,67.0,"Action,Adventure,Animation,Comedy,Family", English,99000000.0,192456290.0,93456290.0
Austin Powers: The Spy Who Shagged Me,1999-10-06,63.0,"Adventure,Comedy,Crime,Science Fiction", English,35000000.0,312383487.0,277383487.0
First Man,2018-10-11,70.0,"History,Drama", English,60000000.0,105523737.0,45523737.0
Jeremiah,1998-12-14,61.0,"Drama,History", English,103400000.0,784077594.2,680677594.2
Barbie Fairytopia: Magic of the Rainbow,2007-03-13,68.0,"Animation,Family,Fantasy,Romance", English,83780000.0,717316789.4,633536789.4
The Game,1997-10-02,76.0,"Drama,Thriller,Mystery", English,50000000.0,80369970.0,30369970.0
Hot Shots!,1991-12-05,65.0,"Action,Comedy,War", English,26000000.0,181096164.0,155096164.0
Death Race: Beyond Anarchy,2018-12-05,63.0,"Action,Thriller,Science Fiction", English,95800000.0,714030357.4,618230357.4
Tower Heist,2011-12-26,61.0,"Action,Comedy", English,85000000.0,150422946.0,65422946.0
The Avengers,1998-11-05,44.0,"Thriller,Science Fiction,Action,Adventure", English,225000000.0,1515100211.0,1290100211.0
Sleepers,1997-01-03,76.0,"Crime,Drama,Thriller", English,44000000.0,165600852.0,121600852.0
Glory,1990-03-01,75.0,"Drama,History,War", English,18000000.0,26828365.0,8828365.0
In the Name of the King 2: Two Worlds,2012-02-17,40.0,"Adventure,Fantasy,Drama,Action", English,4500000.0,1240261.6,-3259738.4
Wizards of Waverly Place: The Movie,2009-08-28,66.0,"Family,TV Movie,Adventure,Comedy,Drama,Fantasy,Action", English,148000000.0,623873271.0,475873271.0
Waterworld,1995-09-14,62.0,"Adventure,Action,Science Fiction", English,175000000.0,264246220.0,89246220.0
Goosebumps 2: Haunted Halloween,2019-01-23,61.0,"Adventure,Comedy,Fantasy,Family,Horror", English,35000000.0,93006429.0,58006429.0
There's Something About Mary,1998-09-03,66.0,"Romance,Comedy", English,22000000.0,369884651.0,347884651.0
Daylight,1996-12-26,61.0,"Action,Adventure,Thriller", English,80000000.0,158908290.0,78908290.0
The Apostle Peter: Redemption,2016-08-02,70.0,Drama, English,71200000.0,530413654.6,459213654.6
Paul Blart: Mall Cop 2,2015-04-23,52.0,"Action,Comedy,Family", English,38000000.0,107453907.0,69453907.0
National Treasure: Book of Secrets,2008-02-08,63.0,"Action,Adventure,Mystery,Thriller", English,130000000.0,459242249.0,329242249.0
Burn,2019-08-23,60.0,"Thriller,Crime,Action", English,225000.0,1109276.0,884276.0
Green Lantern: Emerald Knights,2011-06-07,67.0,"Action,Adventure,Animation,Science Fiction,Drama", English,3500000.0,304969861.6,301469861.6
The Return of Jafar,1995-02-13,62.0,"Family,Adventure,Animation,Romance", English,3500000.0,99760551.2,96260551.2
The Mortuary Collection,2019-09-21,68.0,"Fantasy,Horror", English,51220904.0,34265.0,-51186639.0
The Babysitter,2017-10-13,61.0,"Comedy,Horror", English,100400000.0,332045035.6,231645035.60000002
Stigmata,2000-01-21,63.0,"Horror,Thriller", English,32000000.0,89441732.0,57441732.0
Mysterious Skin,2005-05-06,76.0,Drama, English,5389600.0,1524966.0,-3864634.0
Monster Trucks,2017-01-12,61.0,"Action,Comedy,Science Fiction", English,125000000.0,61642798.0,-63357202.0
Zero Dark Thirty,2013-01-31,70.0,"Thriller,Drama,History", English,52500000.0,134612435.0,82112435.0
The Core,2003-06-12,58.0,"Action,Thriller,Adventure,Science Fiction", English,85000000.0,74120792.0,-10879208.0
Blue Streak,1999-11-04,65.0,"Action,Comedy,Crime", English,36000000.0,117448157.0,81448157.0
Hoodwinked Too! Hood VS. Evil,2011-05-05,51.0,"Comedy,Animation,Family", English,30000000.0,13521829.0,-16478171.0
The Intern,2015-09-24,72.0,Comedy, English,40000000.0,197115710.0,157115710.0
Braven,2018-04-10,62.0,"Drama,Action,Thriller", English,5000000.0,854319.0,-4145681.0
Dracula Untold,2014-10-02,64.0,"Horror,Action,Drama,Fantasy,War", English,70000000.0,220241723.0,150241723.0
Mean Girls 2,2011-01-23,53.0,Comedy, English,97250080.0,462439605.0,365189525.0
Hook,1992-01-15,68.0,"Adventure,Fantasy,Comedy,Family", English,70000000.0,300854823.0,230854823.0
John Wick: Calling in the Cavalry,2015-02-03,74.0,Documentary, English,79500000.0,708023892.4,628523892.4
Hot Shots! Part Deux,1993-08-20,65.0,"Action,Comedy,War", English,25000000.0,133752825.0,108752825.0
American Gangster,2008-01-09,76.0,"Drama,Crime", English,100000000.0,267985456.0,167985456.0
Mile 22,2018-08-30,62.0,"Action,Thriller", English,35000000.0,66295121.0,31295121.0
Max Steel,2016-10-25,57.0,"Action,Adventure,Science Fiction", English,10000000.0,4563080.0,-5436920.0
Mulholland Drive,2001-12-21,78.0,"Thriller,Drama,Mystery", English,15000000.0,20780568.0,5780568.0
Bedazzled,2001-01-25,60.0,"Fantasy,Comedy,Romance", English,48000000.0,90376224.0,42376224.0
Couples Retreat,2009-10-08,55.0,"Comedy,Romance", English,60000000.0,172450423.0,112450423.0
Renegades,2018-12-21,57.0,"Thriller,Action", English,77500000.0,1521672.0,-75978328.0
The Indian in the Cupboard,1995-07-14,64.0,"Adventure,Family,Fantasy", English,45000000.0,35627222.0,-9372778.0
Beautiful Boy,2018-10-25,76.0,Drama, English,25000000.0,13314562.0,-11685438.0
Siberia,2018-07-13,47.0,"Crime,Romance,Thriller", English,2000000.0,2006704.0,6704.0
Seeking Justice,2012-03-16,59.0,"Action,Drama,Thriller", English,17000000.0,14089528.0,-2910472.0
This Is the End,2013-07-04,62.0,"Action,Comedy", English,32000000.0,126041322.0,94041322.0
The Fourth Kind,2009-11-06,63.0,"Mystery,Science Fiction,Thriller", English,10000000.0,49486874.0,39486874.0
Marie Antoinette,2006-12-26,67.0,"Drama,History", English,40000000.0,60862471.0,20862471.0
Wild Hogs,2007-03-08,59.0,"Action,Adventure,Comedy", English,60000000.0,253555383.0,193555383.0
The Usual Suspects,1995-09-13,82.0,"Drama,Crime,Thriller", English,6000000.0,34449356.0,28449356.0
"Mickey, Donald, Goofy: The Three Musketeers",2004-08-17,66.0,"Adventure,Animation,Comedy,Family", English,160800000.0,511957294.2,351157294.2
6 Bullets,2012-09-11,61.0,"Thriller,Action,Crime", English,10000000.0,159185080.2,149185080.2
Diary of a Wimpy Kid,2010-09-09,62.0,"Comedy,Family", English,15000000.0,76954311.0,61954311.0
